Caldwell_Messier,WISE Objects,L,B,Longitude,Latitude,size in degrees,HST image,Orientation
,Flame Nebula NGC 2024 ,206.539822,-16.36035,153.460178,-16.36035,,no hst,,,
,Fornax Cluster,236.723459,-53.632433,123.276541,-53.632433,,,,,
,GOODS-N,125.865425,54.807964,-125.865425,54.807964,,http://hubblesite.org/newscenter/archive/releases/2014/05/fastfacts/,,,
,Gum 22,267.933316,-1.049466,92.066684,-1.049466,,,,,
,HD177241 o Sagittarius,14.714108,-12.512622,-14.714108,-12.512622,,near Pluto from Skywalk 10/12/2016,,,
,Heart of Cygnus X,80.193168,0.86988,-80.193168,0.86988,,http://hubblesite.org/newscenter/archive/releases/1997/11/,,,
,Heart & Soul Nebula,134.725624,0.918828,-134.725624,0.918828,,,,,
,HIP93661,14.875756,-12.352565,-14.875756,-12.352565,,near Pluto from Skywalk 10/12/2016,,,
,HCG 87 Hickson Compact Group 87,26.478178,-34.263659,-26.478178,-34.263659,,,,,
,IC 1048,357.976613,55.354083,2.023387,55.354083,,"near KBO Quaoar July13-14, 2016",,,
,IC 1396,99.180114,3.77958,-99.180114,3.77958,,,,,
,IC 4592,-0.85416,22.632313,0.85416,22.632313,,,,,
,Nessie:IRDC G11.11-0.11,338.447718,-0.424978,21.552282,-0.424978,,,,,
,Jellyfish Nebula IC443,189.064809,3.234987,170.935191,3.234987,,,,,
,Kiso5639_kug1138+327,189.530233,73.873109,170.469767,73.873109,,,,,
,Lambda Centauri Nebula,294.472722,-1.397363,65.527278,-1.397363,,,,,
,Lambda Orionis,195.05189,-11.995063,164.94811,-11.995063,,,,,
,Large Magellanic Cloud,280.465215,-32.888402,79.534785,-32.888402,,,,,
,M3,42.21695,78.706852,-42.21695,78.706852,,,,,
,M74 & Asteroid 3540 protesilaos,138.617011,-45.70542,-138.617011,-45.70542,,,,,
,M74 NGC628,138.617474,-45.705583,-138.617474,-45.705583,,http://hubblesite.org/newscenter/archive/releases/2007/41/image/a/,,,
,M81,142.091816,40.900055,-142.091816,40.900055,,SN sited in 1993J,,,
,M82,141.40946,40.56696,-141.40946,40.56696,,,,,
,M83,314.583567,31.972702,45.416433,31.972702,,,,,
,MACS 1206 Galaxy Cluster,284.396453,52.436098,75.603547,52.436098,,http://hubblesite.org/newscenter/archive/releases/exotic/2011/25/image/a/,,,
,MACS J0025.4-1222,99.265931,-74.047465,-99.265931,-74.047465,,http://hubblesite.org/newscenter/archive/releases/galaxy/cluster/2008/32/image/a/,,,
,mcg-6-30-15,313.292385,27.680258,46.707615,27.680258,,Praxys target,,,
,NGC 17,88.7789,-72.249402,-88.7789,-72.249402,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/aj/,,,
,NGC 3314,269.801569,26.418202,90.198431,26.418202,,,,,
,NGC 4261,281.804872,67.372559,78.195128,67.372559,,http://hubblesite.org/newscenter/archive/releases/1992/27/image/a/,,,
,NGC 454,296.100159,-61.427717,63.899841,-61.427717,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/ag/,,,
,NGC 4647,295.749018,74.344,64.250982,74.344,,,,,
,NGC 4911,50.937362,87.791671,-50.937362,87.791671,,http://hubblesite.org/newscenter/archive/releases/galaxy/spiral/2010/24/image/a/,,,
,NGC 5189,307.205886,-3.452358,52.794114,-3.452358,,http://hubblesite.org/newscenter/archive/releases/2012/49/image/a/,yes,,
,NGC 6050,31.615346,44.495233,-31.615346,44.495233,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/al/,,,
,NGC 6240,20.729308,27.290063,-20.729308,27.290063,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/ae/,,,
,M2-9 Butterfly Nebula,10.898821,18.055482,-10.898821,18.055482,,,,,
,NGC 6670,89.308312,25.411931,-89.308312,25.411931,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/ad/,,,
,NGC 6786,104.716161,24.542775,-104.716161,24.542775,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/ai/,,,
,NGC 922,211.858531,-68.853842,148.141469,-68.853842,,,,,
,Orion Proplyds,208.971961,-19.442088,151.028039,-19.442088,,http://hubblesite.org/gallery/album/star/pr2001013b,,,
,Proxima Centauri,313.939858,-1.927149,46.060142,-1.927149,,,,,
,Puppis A,260.60069,-3.14415,99.39931,-3.14415,,,,,
,Rho Ophiuchi,353.685964,17.686755,6.314036,17.686755,,,,,
,Radio Galaxy Hercules A 3C 348,23.049018,28.946993,-23.049018,28.946993,,http://hubblesite.org/newscenter/archive/releases/2012/47/image/a/,,,
,RCS2 032727-132623,200.245883,-51.137868,159.754117,-51.137868,,http://hubblesite.org/newscenter/archive/releases/exotic/2012/08/image/b/,,,
,Regulus,226.427342,48.934206,133.572658,48.934206,,,,,
,Rosette Nebula,206.257897,-2.117228,153.742103,-2.117228,,,,,
,Sculptor Galaxy,287.533414,-83.156765,72.466586,-83.156765,,,,,
